dest1,dest2,similarity,jenis1,jenis2
De Mangol View,Pantai Parangtritis,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Air Terjun Banyunibo,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Bukit Penguk Kediwung,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Pantai Nglolang ,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Pantai Baron,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Bukit Teletubies ,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Gua Ngingrong dan Lembah Karst Ngingrong ,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Pantai Watu Lawang,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Kawasan Konservasi Mangrove Baros,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Gua Rencang Kencono,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Pantai Congot,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Wisata Klayar (Desa Wisata),0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Pantai Pandansari,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Pantai Samas,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Lava Bantal,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Wisata Klayar (Desa Wisata),0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Pantai Pandansari,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Blue Lagoon,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Kawasan Hutan Wanasadi,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Wisata Alam Kedung Banteng ,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Bukit Klangon,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Tahura Bunder,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Gua Pindul,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Hutan pendidikan Wanagama ,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Laguna Pantai Trisik dan Pantai Trisik,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Gua Jlamprong ,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Gunung Gamping,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Pantai Bugel Kulon Progo,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Arus Progo Rafting ,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Pantai Parangkusumo,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Pantai Gua Cemara,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Gua Pindul,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Batu Alien ,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Wisata Alam Kali Gowang ,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Gua Sriti ,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Watu Giring,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Gua Tapan,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Gua Jomblang,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Pantai Kwaru,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Gua Pari,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Gua Permoni,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Gua Kidang Kencono,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Pantai Timang,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Air Terjun Luweng Sampang,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Pantai Depok,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Laguna Pantai Depok,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Air Terjun Jurug Gede,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Telaga Jonge,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Gua Payaman,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Pantai Congot,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Pantai Timang,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Air Terjun Luweng Sampang,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Pantai Samas,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Lava Bantal,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Seribu Batu Songgolangit ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Grojogan Watu Purba ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Perbukitan Widosari,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Ngetun,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Air Terjun Curug Sidoharjo,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Mengger Kemuning,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Mbuluk,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Bopeso,0.5954672425399976,Taman Rekreasi,Alam
Embung Jlamprong,Pantai Baru,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Watu Jagal,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Pantai Parangkusumo,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Pantai Gua Cemara,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Watu Giring,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Gua Tapan,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Gua Jomblang,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Batu Alien ,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Wisata Alam Kali Gowang ,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Gua Sriti ,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Kawasan Konservasi Mangrove Baros,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Gua Rencang Kencono,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Wohkudu,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Bukit Paralayang Watugupit,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Panorama Setro,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Sungai Mudal,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Watu Goyang ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Siung,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Nampu,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Jungwok,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Nguyahan,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Grigak,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Watu Kodok,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Teras Merapi,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Mesra,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Hutan Pinus Mangunan (Hutan Pinus Sari),0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Kayu Arum ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Sadranan,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Nawang Jagad,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Greweng,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Seruni,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Krokoh,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Slili,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Krakal,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Kukup,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Kesirat ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Watu Lumbung,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Sedahan,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gunung Kendil ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Song Gilap Anjani Kenteng ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Hutan Pinus Asri,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Porok,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Selopamioro Adventure Park,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Geoforest Watu Payung Turunan,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Srakung,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Sundak,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Pringjono,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gunung Pinus Pengger,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Air Terjun Grojogan Sewu,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Kebun Buah Mangunan,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Kebun Teh Nglinggo,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Watu Amben,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Bukit Kosakora,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Somandeng,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Wisata Outbond Gunung Mungker,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Bukit lintang sewu,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Puncak Becici,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Wediombo,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Nglambor,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Gajah Lemahbang ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Puncak Suroloyo,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Bukit Wisata Pule Payung,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Ngunggah,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Tlogo Muncar ,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Gua Permoni,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Gua Kidang Kencono,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Pantai Kwaru,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Gua Pari,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Laguna Pantai Trisik dan Pantai Trisik,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Gua Jlamprong ,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Gunung Gamping,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Pantai Bugel Kulon Progo,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Arus Progo Rafting ,0.5954672425399976,Taman Rekreasi,Alam
Waduk Sermo ,Pantai Baru,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Puncak Kleco,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Lembah Kars Mulo (Watu Mabur Lemahbang Rock Cliff),0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Puncak Sosok,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Ngrenehan ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Sesar Opak Bukit Mengger,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gunung Gajah ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Bekah,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gunung Ireng,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Wisata Alam Kembang Soka ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Tankaman Kaliurang,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Jogan,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Pulang Sawal,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Sarangan,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Air Terjun Srigethuk,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Parangendog,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gunung Api Purba Nglanggeran,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Drini,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Air Terjun Kedung Pedut,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Midodaren,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Turgo Plawangan,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Bukit Turgo,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Kebon,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Bukit Mintorogo,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pintu Langit Dahromo,0.5954672425399976,Taman Rekreasi,Alam
De Mangol View,Pantai Pulang Sawal,0.5954672425399976,Taman Rekreasi,Alam
De Mangol View,Pantai Sarangan,0.5954672425399976,Taman Rekreasi,Alam
De Mangol View,Pantai Torohudan ,0.5954672425399976,Taman Rekreasi,Alam
De Mangol View,Pantai Ngobaran,0.5954672425399976,Taman Rekreasi,Alam
De Mangol View,Pantai Banyutibo,0.5954672425399976,Taman Rekreasi,Alam
De Mangol View,Wisata Bukit Watugede,0.5954672425399976,Taman Rekreasi,Alam
De Mangol View,Pantai Ngedan ,0.5954672425399976,Taman Rekreasi,Alam
De Mangol View,Pantai Glagah,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Pandansimo,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Potrobayan,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Air Terjun Kembang Soka,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Mlarangan Asri,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Ngandong,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Plunyon Kalikuning,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Bukit Mojo Gumelem,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Gesing,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Taman Nasional Gunung Merapi,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Wisata Alam Watu Gendong Beji ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Sepanjang ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Mangrove Wanatirta,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Parangtritis,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Kawasan Gua Cerme,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Glamping Menoreh,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Torohudan ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Ngobaran,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Banyutibo,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Wisata Bukit Watugede,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Ngedan ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Glagah,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Buron,0.5954672425399976,Taman Rekreasi,Alam
De Mangol View,Bukit Turgo,0.5954672425399976,Taman Rekreasi,Alam
De Mangol View,Gua Kebon,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Bopeso,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Watu Lumbung,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Sedahan,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Wohkudu,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Bukit Paralayang Watugupit,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Panorama Setro,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Sungai Mudal,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Teras Merapi,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Mesra,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Hutan Pinus Mangunan (Hutan Pinus Sari),0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Kayu Arum ,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Seribu Batu Songgolangit ,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Grojogan Watu Purba ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Wunung Giriselokondo ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Kebun Teh Tritis ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Hutan Mangrove Kadilangu,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Tanding,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Mahaloka Paradise ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Cerme,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Mangrove Jembatan api- Api,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gardu Pandang Kaliurang,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Kampung Jelok,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Bidara,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Kalisuci Cave Tubing,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Nglolang ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Baron,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Bukit Teletubies ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Ngingrong dan Lembah Karst Ngingrong ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Watu Lawang,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Sadeng,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Ayunan Langit,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Sanglen,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Wisata Alam Kalibiru,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Kiskendo,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Wisata Klayar (Desa Wisata),0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Pandansari,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Blue Lagoon,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Kawasan Hutan Wanasadi,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Wisata Alam Kedung Banteng ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Bukit Klangon,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Tahura Bunder,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Air Terjun Banyunibo,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Bukit Penguk Kediwung,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Nawang Jagad,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Greweng,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Perbukitan Widosari,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Ngetun,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Air Terjun Curug Sidoharjo,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Mengger Kemuning,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Mbuluk,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Porok,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Watu Goyang ,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Siung,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Parangkusumo,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Gua Cemara,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Pindul,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Hutan pendidikan Wanagama ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Depok,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Laguna Pantai Depok,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Air Terjun Jurug Gede,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Telaga Jonge,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Payaman,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Congot,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Nampu,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Jungwok,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Nguyahan,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Grigak,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Watu Kodok,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Watu Amben,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Bukit Kosakora,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Sadranan,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Bukit lintang sewu,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Seruni,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Krokoh,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Slili,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Kawasan Konservasi Mangrove Baros,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Rencang Kencono,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Permoni,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Kidang Kencono,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Timang,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Air Terjun Luweng Sampang,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Samas,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Lava Bantal,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Watu Jagal,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gunung Gamping,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Bugel Kulon Progo,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Arus Progo Rafting ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Pantai Baru,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Watu Giring,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Tapan,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Jomblang,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Batu Alien ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Wisata Alam Kali Gowang ,0.5954672425399976,Taman Rekreasi,Alam
Taman Jamu Naturindo,Gua Sriti ,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Krakal,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Kukup,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Kesirat ,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Ngunggah,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Tlogo Muncar ,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Gunung Kendil ,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Gua Song Gilap Anjani Kenteng ,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Hutan Pinus Asri,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Ngrenehan ,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Selopamioro Adventure Park,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Geoforest Watu Payung Turunan,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Srakung,0.5954672425399976,Taman Rekreasi,Alam
Suraloka Interactive Zoo,Pantai Sundak,0.5954672425399976,Taman Rekreasi,Alam
Taman Tebing Breksi,Pantai Mesra,0.5954672425399976,Taman Rekreasi,Alam
